precision,recall
0.0471976401179941,1.0
0.04725339633786178,1.0
0.047379330766952915,1.0
0.04759071980963712,1.0
0.047604879500148765,1.0
0.04778972520908005,1.0
0.04810583283223091,1.0
0.048411497730711045,1.0
0.04844081138359067,1.0
0.0487656202377324,1.0
0.04903463070793748,1.0
0.049064704078503524,1.0
0.04956629491945477,1.0
0.04959702417854929,1.0
0.04961240310077519,1.0
0.050219711236660386,1.0
0.05025125628140704,1.0
0.05026704366949419,1.0
0.050906776964683424,1.0
0.050922978994271166,1.0
0.050939191340337475,1.0
0.051496620534277435,1.0
0.05154639175257732,1.0
0.05235602094240838,1.0
0.05237315875613748,1.0
0.052980132450331126,1.0
0.052997681351440874,1.0
0.053015241882041084,1.0
0.053817692566431215,1.0
0.05383580080753701,1.0
0.05385392123864019,1.0
0.05387205387205387,1.0
0.0547945205479452,1.0
0.054850874185807336,1.0
0.05592450192240475,1.0
0.056002800140007,1.0
0.056022408963585436,1.0
0.05693950177935943,1.0
0.05695977216091136,1.0
0.05792903692976104,1.0
0.057950018109380656,1.0
0.057971014492753624,1.0
0.05799202609641174,1.0
0.05801305293691081,1.0
0.05925925925925926,1.0
0.05930318754633061,1.0
0.05932517612161661,1.0
0.05934718100890208,1.0
0.06044578768417076,1.0
0.06049149338374291,1.0
0.060514372163388806,1.0
0.06132617861249521,1.0
0.06134969325153374,1.0
0.06137322593018796,1.0
0.06237816764132553,1.0
0.062402496099843996,1.0
0.06242684354272337,1.0
0.0624512099921936,1.0
0.06334125098970704,1.0
0.06336633663366337,1.0
0.06339144215530904,1.0
0.06341656757827982,1.0
0.06477732793522267,1.0
0.06480356419603078,1.0
0.06482982171799027,1.0
0.06556701030927835,0.99375
0.06564822460776218,0.99375
0.06666666666666667,0.99375
0.06672261854804867,0.99375
0.06675062972292191,0.99375
0.06791969243912858,0.99375
0.06794871794871794,0.99375
0.06797776827704147,0.99375
0.06800684345594525,0.99375
0.06943231441048035,0.99375
0.06946264744429882,0.99375
0.06949300699300699,0.99375
0.0695233930913861,0.99375
0.06955380577427822,0.99375
0.07082405345211581,0.99375
0.07101384546672622,0.99375
0.07104557640750671,0.99375
0.07233848953594177,0.99375
0.07194899817850638,0.9875
0.07201458523245215,0.9875
0.07204742362061103,0.9875
0.07208029197080291,0.9875
0.07211319032405294,0.9875
0.07386629266012155,0.9875
0.07390084190832553,0.9875
0.07393542349087506,0.9875
