labeled_ratio,mean,median,std,min,max,p25,p75
0.24907749077490776,0.7414506068303289,0.7549603174603174,0.18183861736853474,0.13577517166226843,1.0,0.651602564102564,0.846886446886447
0.26752767527675275,0.7655925333572219,0.7637917637917637,0.14311055322933278,0.47960992907801414,1.0,0.6490601503759399,0.8766233766233766
0.2859778597785978,0.7461702622607818,0.7468253968253967,0.15584256427406032,0.3724136730715678,1.0,0.6548141186299081,0.8409090909090908
0.3044280442804428,0.75282889103703,0.7049062049062049,0.1316293032521379,0.4783661740558292,1.0,0.6591836734693878,0.8427197802197802
0.32287822878228783,0.7571868444319386,0.7659090909090909,0.14677204449775655,0.464577810658799,1.0,0.662878787878788,0.8655913978494624
0.3413284132841328,0.7611551858314346,0.7591836734693878,0.14430181366170008,0.4590363026088178,1.0,0.6430555555555556,0.8801587301587303
0.35977859778597787,0.7555799619642322,0.7853741496598639,0.14770129079510408,0.4586592287023321,1.0,0.6277777777777778,0.8571428571428571
0.37822878228782286,0.7637408147137777,0.775,0.14683435754042298,0.39949677938808376,1.0,0.653968253968254,0.8809523809523809
0.3966789667896679,0.7655064420254312,0.7683178534571723,0.16254781606979288,0.41327063740856845,1.0,0.6762838468720821,0.8917233560090703
0.4151291512915129,0.765376578290833,0.8239022881880024,0.15261214579177496,0.3964189036769682,0.9821428571428572,0.6454780361757106,0.8857142857142857
0.43357933579335795,0.7726929412049792,0.8216836734693878,0.15154639323557662,0.4545596016184251,1.0,0.6746031746031745,0.8824786324786325
0.45202952029520294,0.7802042355735067,0.8121857438627624,0.1455775024829262,0.5197510822510822,1.0,0.6538548752834467,0.8824786324786325
0.470479704797048,0.7987499248736418,0.8305555555555555,0.14517907944248404,0.5196467783424306,1.0,0.6592592592592592,0.9102564102564104
0.488929889298893,0.7900547379070685,0.8333333333333334,0.14972182768294623,0.4307539682539683,1.0,0.7271978021978022,0.8928571428571429
0.507380073800738,0.7962628001963645,0.848611111111111,0.16817629654746205,0.33956123241837527,1.0,0.6895691609977324,0.9238095238095239
0.525830258302583,0.7892693895118265,0.8134920634920635,0.1473226293265656,0.4844246031746032,1.0,0.6671668667466987,0.9087301587301587
0.544280442804428,0.7994646453223362,0.8520408163265306,0.1398095093563942,0.5151034151034151,1.0,0.6958605664488017,0.8964646464646464
0.5627306273062731,0.7928583757828216,0.8208333333333333,0.1274425153674033,0.5419501133786848,0.9821428571428572,0.6834573294200623,0.8766233766233766
