labeled_ratio,mean,median,std,min,max,p25,p75
0.24907749077490776,0.5341290490533886,0.5552525888404143,0.22008663602832773,0.11639605623752473,0.9150793650793649,0.41199813258636786,0.7199847007075922
0.26752767527675275,0.5605223059988663,0.5958485958485958,0.15788325329162792,0.2898148148148148,0.8409090909090908,0.4482323232323232,0.6633208839091191
0.2859778597785978,0.6023756464002922,0.636002886002886,0.18785649665467027,0.1482489475991528,0.8824786324786325,0.46189083820662763,0.7407407407407407
0.3044280442804428,0.563244195826411,0.5397727272727273,0.17045210128980368,0.21231607728549298,0.9123376623376623,0.4277589240824534,0.6603535353535352
0.32287822878228783,0.5653322574498834,0.5902166129609738,0.15428937864124748,0.18332846003898634,0.876734693877551,0.42694307608100707,0.6618908382066276
0.3413284132841328,0.5607295873725654,0.5620370370370371,0.1679904403779542,0.213550715157858,0.8416666666666666,0.41666666666666663,0.6794117647058824
0.35977859778597787,0.5972687907507715,0.603042328042328,0.1572034012741597,0.20331439393939396,0.8857142857142857,0.5414965986394558,0.6785714285714285
0.37822878228782286,0.5956045458089512,0.6173809523809524,0.1541726760981852,0.21263656942020004,0.8599567099567099,0.5119126904841191,0.6791056166056166
0.3966789667896679,0.628760965875462,0.6361311102690412,0.18791235648372412,0.2243146050690808,0.976190476190476,0.4896948658005713,0.7627935044985736
0.4151291512915129,0.6216490982009507,0.6368149824032177,0.1594801315999083,0.30651709401709404,0.9166666666666666,0.48283621140764,0.732936507936508
0.43357933579335795,0.582018079771975,0.6007575757575757,0.16674406456256016,0.23955930198166223,0.890909090909091,0.4807692307692307,0.7053061224489796
0.45202952029520294,0.5639447225977223,0.5685660592637337,0.17992940275391503,0.22290660225442832,0.9333333333333333,0.4109231411862991,0.730911330049261
0.470479704797048,0.6248067799462735,0.6172438672438672,0.15573307141113046,0.3496031746031746,0.9102564102564102,0.4936507936507937,0.7589932712215322
0.488929889298893,0.5865411611837317,0.5610119047619048,0.17218752372089294,0.17343264578558695,0.9004329004329005,0.5028165416364174,0.6748949579831932
0.507380073800738,0.5786096887145077,0.5204906204906206,0.17416622662663295,0.1933971825276173,0.9047619047619047,0.4669152276295133,0.7055555555555555
0.525830258302583,0.5424273357412657,0.5533730158730158,0.19812537657577003,0.16757246376811594,0.9071428571428571,0.40838001867413626,0.6449607502239081
0.544280442804428,0.546424472194236,0.5649273893954745,0.16752868537443275,0.14370211165985813,0.9071428571428571,0.42105508870214753,0.6322580645161291
0.5627306273062731,0.5551285486126963,0.560974739546168,0.1799078153048676,0.2038750161311137,0.9126984126984127,0.4545893719806763,0.6384920634920636
0.5811808118081181,0.5629999699329479,0.5588680926916221,0.2015498144199997,0.14960117043450374,0.9583333333333334,0.42456415764686445,0.6799875505757859
0.5996309963099631,0.5565034123953447,0.5258107389686337,0.17758691270511232,0.28069951689899203,0.9240362811791383,0.46254208754208753,0.6716269841269841
0.6180811808118081,0.5785799132525039,0.5603059581320451,0.18242943363492303,0.2749317675788264,0.9242424242424243,0.47244897959183674,0.6584586466165414
0.6365313653136532,0.5491012201534069,0.5219169719169718,0.16793844821456222,0.3474867724867725,0.9242424242424243,0.4225389863547758,0.6246031746031747
0.6549815498154982,0.5720814298354792,0.5887426900584796,0.16801011566928536,0.24753441003441004,0.9,0.4590909090909091,0.7124613481756339
0.6734317343173432,0.5647422158117918,0.5527777777777778,0.18972289581714788,0.1731837606837607,0.9583333333333334,0.46930618401206636,0.6915509259259258
0.6918819188191881,0.5946029165402485,0.5901709401709401,0.1622642728838102,0.2562181507399425,0.915079365079365,0.47817460317460314,0.7075091575091575
0.7103321033210332,0.5466097215018134,0.4876984126984127,0.16019900144371144,0.3337519623233909,0.8412698412698412,0.3966039707419018,0.702116402116402
0.7287822878228782,0.6110436946982071,0.6194444444444445,0.1596116658236064,0.24969492916081082,0.9617346938775511,0.5231990231990231,0.7096171802054154
0.7472324723247232,0.5962301150712699,0.5980019493177388,0.1844888122124479,0.11940828063119084,0.9136577708006279,0.48358395989974934,0.7407029478458049
0.7656826568265682,0.5854988491326788,0.6381944444444445,0.18259665178556203,0.30581785345717233,0.9305555555555556,0.426797385620915,0.7027560609650162
0.7841328413284133,0.6083130442676132,0.6371082621082621,0.16428451801400853,0.22303321196071943,0.9107142857142857,0.5396825396825397,0.7160714285714285
0.8025830258302583,0.5897876950371153,0.6208333333333332,0.1885689322749367,0.18200126262626262,1.0,0.4944453587886768,0.728812012609922
0.8210332103321033,0.6025486628732759,0.6357142857142858,0.17813931125463944,0.17360535176324648,0.9,0.5215488215488215,0.701907001044932
0.8394833948339483,0.5870476087595083,0.6108585858585859,0.17745846500458234,0.18262046547013866,0.9325396825396826,0.4946581196581196,0.6723905723905724
0.8579335793357934,0.6001640831963801,0.6344740794868673,0.14226341663736763,0.17704016686832022,0.8178571428571428,0.5042989417989419,0.6884920634920634
0.8763837638376384,0.5937352759010236,0.602694080113435,0.17048531952263973,0.17259031598076885,0.8517316017316017,0.48944444444444446,0.7278306878306878
0.8948339483394834,0.573475977493205,0.5449346405228758,0.12553763972064386,0.2518830992209205,0.8078703703703705,0.5135077620791906,0.6739417989417988
0.9132841328413284,0.5936373211993691,0.5856009070294784,0.16791471935916677,0.26408243527808745,0.948051948051948,0.500387165577039,0.7267547267547267
0.9317343173431735,0.5898801268040629,0.6003401360544217,0.12518342953155237,0.3357407407407408,0.7958333333333333,0.5297619047619048,0.6878306878306879
0.9501845018450185,0.5904229415393727,0.5548941798941799,0.16017990053097828,0.30220554405337013,0.8806122448979592,0.5020002030663011,0.7483164983164983
0.9686346863468634,0.6158465282192169,0.603968253968254,0.1635742758460544,0.2851190476190476,0.8690476190476191,0.5345368916797488,0.7563352826510721
0.9870848708487084,0.6382181271453707,0.6695054945054945,0.16361094862810885,0.23842953342953344,0.8809523809523809,0.5296296296296297,0.775
1.0,0.5652184133926008,0.5525252525252525,0.1820518869937325,0.18394956501239157,0.9123376623376623,0.4783615136876006,0.7049755799755799
