labeled_ratio,mean,median,std,min,max,p25,p75
0.24907749077490776,0.5341290490533886,0.5552525888404143,0.22008663602832773,0.11639605623752473,0.9150793650793649,0.41199813258636786,0.7199847007075922
0.26752767527675275,0.6747832351290959,0.7345238095238095,0.1940674260413461,0.0911525601056448,0.8833333333333333,0.5897137532475878,0.7960746460746461
0.2859778597785978,0.7355815045014797,0.7801587301587302,0.1544711535260252,0.37689511406831666,0.9484126984126984,0.638345864661654,0.8555555555555555
0.3044280442804428,0.7393835543807434,0.7548941798941798,0.1413489429590011,0.4133597883597883,0.976190476190476,0.6477633477633478,0.848611111111111
0.32287822878228783,0.7237085011320229,0.7503968253968254,0.15404119146892373,0.3595238095238095,0.9214285714285715,0.6183673469387755,0.8412698412698412
0.3413284132841328,0.737619541039734,0.7524253731343284,0.142693385950357,0.3934640522875817,1.0,0.6699346405228758,0.8374999999999999
0.35977859778597787,0.7460080761223898,0.7713815789473685,0.14946135600710223,0.46052754435107374,1.0,0.61473000683527,0.8601190476190477
0.37822878228782286,0.7544096019059009,0.8188365001172881,0.17245910058371394,0.37054226475279106,0.9821428571428572,0.6442982456140351,0.8734126984126983
0.3966789667896679,0.706728939287518,0.728113553113553,0.15454030609433445,0.3326809764309764,0.9583333333333334,0.6221250971250971,0.8305555555555555
0.4151291512915129,0.7563797749433008,0.7986394557823129,0.1734142797419798,0.2352788973478629,1.0,0.6988455988455987,0.85515873015873
0.43357933579335795,0.691461452482548,0.7083900226757369,0.1728585903479468,0.1997725635020717,0.9200680272108843,0.6097222222222222,0.8210678210678211
0.45202952029520294,0.6942788493358717,0.7575000000000001,0.17527022506116688,0.19382067208154166,0.9047619047619048,0.5953703703703704,0.8087439853990377
0.470479704797048,0.6994270655588595,0.6848595848595848,0.11962615974323446,0.47324016563147,0.8833333333333333,0.6217586656352326,0.798611111111111
0.488929889298893,0.6808851402817608,0.712073112073112,0.14750016050152034,0.21246744953641505,0.8766233766233766,0.6396825396825396,0.7592592592592593
0.507380073800738,0.6992091135631572,0.7232142857142856,0.14971392789549093,0.3617681338269574,0.9617346938775511,0.6634920634920635,0.7919294990723562
0.525830258302583,0.676818062048264,0.6701298701298701,0.13630922317778915,0.3757309941520468,0.936734693877551,0.5597027972027971,0.7758503401360544
0.544280442804428,0.6617011779498772,0.6674603174603174,0.13739503120543012,0.37951480990274095,0.888095238095238,0.5780766852195424,0.7319444444444444
0.5627306273062731,0.6717626258847232,0.6748316498316498,0.1348441143164122,0.4427437641723356,0.9478458049886621,0.560515873015873,0.7597222222222222
0.5811808118081181,0.6879109981298522,0.7129251700680272,0.1382651815271207,0.2676535071657023,0.8819444444444444,0.6271825396825397,0.8010204081632653
0.5996309963099631,0.6556526366860211,0.642156862745098,0.12838236428977953,0.3193611268314155,0.8954648526077098,0.5726731601731603,0.7616402116402117
0.6180811808118081,0.7038377911258037,0.709751651856915,0.1287356162200906,0.3814814814814815,0.936734693877551,0.5930014430014431,0.807936507936508
0.6365313653136532,0.6495183154921805,0.6749999999999999,0.17250235207643874,0.24721800447253037,0.936734693877551,0.5135502057314261,0.7746031746031745
0.6549815498154982,0.6513297539634543,0.6564068100358423,0.166954795961472,0.3212603783857357,0.9484126984126984,0.48985067711295044,0.8002267573696145
0.6734317343173432,0.6502064638274047,0.6095679012345678,0.16650648466581935,0.2311269244539921,0.9129251700680272,0.5481525943710818,0.7583333333333333
0.6918819188191881,0.6682090661060245,0.6968253968253968,0.1386369233093229,0.35205535205535204,0.8541666666666667,0.5615079365079365,0.7950558213716108
0.7103321033210332,0.6143666818391368,0.6668290043290043,0.1945685060145376,0.09869351038188276,0.9571428571428572,0.4979756153669197,0.7329365079365079
0.7287822878228782,0.606810909834138,0.6355994152046783,0.15523787395681465,0.316569063937485,0.8634920634920635,0.4989256774971061,0.6958605664488018
0.7472324723247232,0.6345272636891233,0.6127450980392156,0.14680942637445296,0.20161393600078809,0.8734126984126984,0.5746340960626675,0.748611111111111
0.7656826568265682,0.6221355770004022,0.6388888888888888,0.15075672213196836,0.2123753561253561,0.936734693877551,0.5687074829931973,0.6886516468606021
0.7841328413284133,0.6246525413368513,0.6186868686868687,0.12461325721427759,0.3494708994708995,0.8766233766233766,0.5487734487734488,0.7055555555555555
0.8025830258302583,0.6272332459908817,0.6445922641044591,0.16814106789611055,0.23002645502645502,1.0,0.5467931191615402,0.7145927601809954
0.8210332103321033,0.6207395726334028,0.6110566448801742,0.16256329287045265,0.23002645502645502,0.9478458049886621,0.5492063492063493,0.7513888888888888
0.8394833948339483,0.6125517684987313,0.5801587301587301,0.17587997434899108,0.22240740740740744,0.9444444444444444,0.5137445887445886,0.7400614164160962
0.8579335793357934,0.6430485223133031,0.5908249158249158,0.16308689537733437,0.34368611015470096,0.9682539682539683,0.5185528756957327,0.77468671679198
0.8763837638376384,0.6245071155750893,0.5739204377403135,0.14521230873319635,0.3368201243201243,0.9444444444444444,0.5177109440267335,0.7199735449735449
0.8948339483394834,0.5793541111433119,0.5737484737484737,0.14608573259724625,0.2522898977502558,0.8242424242424242,0.4703282828282828,0.704970760233918
0.9132841328413284,0.6091598683766511,0.5801587301587302,0.19723999335930129,0.21748668119285333,0.9047619047619048,0.5382335918050203,0.7331349206349206
0.9317343173431735,0.6054909269331358,0.6551587301587302,0.18802995232016115,0.19571419477720625,0.9214285714285715,0.4968724596756941,0.7407029478458049
0.9501845018450185,0.6025715006620662,0.6215277777777778,0.14747335796195293,0.2498492539408913,0.8,0.5362055933484504,0.7240476190476189
0.9686346863468634,0.5947365693626573,0.6246031746031747,0.17470243724797851,0.19300242241418714,0.9214285714285715,0.48164240443652206,0.7253968253968255
0.9870848708487084,0.6014533587267539,0.583444247264123,0.17468642974677676,0.17116858341943175,0.9123376623376623,0.5028911564625851,0.7583333333333332
1.0,0.5652184133926008,0.5525252525252525,0.1820518869937325,0.18394956501239157,0.9123376623376623,0.4783615136876006,0.7049755799755799
