labeled_ratio,mean,median,std,min,max,p25,p75
0.24907749077490776,0.73636575404154,0.7226190476190476,0.16583706651218663,0.3163171690694626,1.0,0.61998556998557,0.8113354037267081
0.26752767527675275,0.6706111376479501,0.712049062049062,0.16726460162269027,0.15379347355153805,0.9047619047619048,0.6373482726423904,0.7728354978354978
0.2859778597785978,0.6578528384056891,0.6882936507936507,0.18314884147786945,0.08188821148442532,0.9444444444444444,0.614047619047619,0.7687074829931972
0.3044280442804428,0.7268805274532828,0.776984126984127,0.18600865893886886,0.32037037037037036,1.0,0.6012371615312792,0.8477633477633478
0.32287822878228783,0.7392669971942765,0.7718253968253967,0.14551667486386397,0.37851731601731603,0.976190476190476,0.657367149758454,0.834126984126984
0.3413284132841328,0.7217685402018321,0.7166666666666667,0.14410730592481097,0.4113756613756614,1.0,0.6457692307692308,0.8148148148148148
0.35977859778597787,0.7303835339769112,0.7529529529529528,0.1356645121369233,0.40317460317460313,0.936734693877551,0.6555555555555556,0.8147058823529413
0.37822878228782286,0.7336534617545237,0.7500261643118785,0.13217891431539738,0.4846037560323274,1.0,0.6384920634920636,0.8269230769230769
0.3966789667896679,0.7489869788359568,0.7277777777777777,0.13122538174816925,0.44624183006535945,0.976190476190476,0.6903866809881847,0.8422077922077922
0.4151291512915129,0.7698956089651986,0.7508245722531437,0.1363689665446129,0.4297401879491432,1.0,0.6964285714285714,0.8717948717948718
0.43357933579335795,0.7408382058809211,0.7116256759113901,0.12110510443635442,0.560515873015873,1.0,0.6526763776763777,0.8502824858757062
0.45202952029520294,0.7550669083172927,0.7345238095238095,0.12708811297966,0.4884004884004884,1.0,0.6881880024737168,0.8531746031746033
0.470479704797048,0.7696077476045072,0.7688492063492063,0.13597947790988102,0.5064935064935064,1.0,0.6716490944203768,0.8833333333333333
0.488929889298893,0.7410920836863357,0.7593279736136879,0.15486293915118568,0.31575600325600334,0.9583333333333334,0.6794973544973545,0.8636363636363635
