labeled_ratio,mean,median,std,min,max,p25,p75
0.24907749077490776,0.7591958261646263,0.8333333333333333,0.17872609818658813,0.21157206990540323,0.936734693877551,0.7145116787973931,0.8964646464646464
0.26752767527675275,0.7481028477951621,0.7710317460317461,0.16598211383845324,0.29970238095238094,0.9583333333333333,0.6378306878306879,0.8964646464646464
0.2859778597785978,0.727091713926809,0.783187134502924,0.1717203413476025,0.23314060667001843,1.0,0.5914442700156985,0.8357142857142856
0.3044280442804428,0.7339795279541719,0.8016233766233766,0.16480496524443206,0.19590336134453784,0.9107142857142856,0.6821428571428572,0.8425170068027211
0.32287822878228783,0.7415515281466667,0.7839285714285714,0.15348689613115082,0.3306051587301587,0.9583333333333334,0.6356349206349206,0.8555555555555555
0.3413284132841328,0.7664879595955465,0.8193473193473193,0.1557283394182368,0.2548004502891721,0.948051948051948,0.6837257980115122,0.8655913978494623
0.35977859778597787,0.7793876148988136,0.8153061224489796,0.11975993746906276,0.4803469477382521,0.9379251700680272,0.7081256231306081,0.8624999999999999
0.37822878228782286,0.7499243988149774,0.8107142857142856,0.15486095127367533,0.4365079365079365,0.9583333333333334,0.6305194805194805,0.8555555555555555
0.3966789667896679,0.7812139693551344,0.7999999999999999,0.14882315785050787,0.29551895892525165,0.976190476190476,0.6940656565656564,0.8733333333333333
0.4151291512915129,0.7726409355527732,0.7920408163265307,0.14749662099613334,0.2950232810307437,1.0,0.7084008097165992,0.875
0.43357933579335795,0.7676807385854653,0.7672619047619047,0.1214446340650902,0.4911587623555169,0.976190476190476,0.6908686551543695,0.8666666666666667
0.45202952029520294,0.7998011203647735,0.8214285714285714,0.10987855907066248,0.4889340682509563,0.976190476190476,0.71984126984127,0.8666666666666667
0.470479704797048,0.7830139030163596,0.8134920634920635,0.11725361784337725,0.5365277777777778,0.976190476190476,0.7053571428571428,0.8734126984126984
0.488929889298893,0.8032400500122896,0.819047619047619,0.11784560777690377,0.5482491582491582,0.9682539682539683,0.7402777777777777,0.8766233766233766
0.507380073800738,0.811317126269668,0.8293040293040294,0.10124657058850743,0.6200396825396826,0.976190476190476,0.7363095238095239,0.8626373626373627
0.525830258302583,0.7905904245160912,0.7814935064935065,0.10359066545775138,0.6300450058072009,0.976190476190476,0.6902777777777777,0.8859649122807017
0.544280442804428,0.7884299329118426,0.8173374613003096,0.1120882426806921,0.5975228475228476,0.976190476190476,0.6778388278388279,0.8857142857142857
0.5627306273062731,0.8010579588621651,0.8298082869511441,0.13744785598507506,0.3890082743343613,0.976190476190476,0.7631381381381381,0.8833333333333334
0.5811808118081181,0.8032607862610602,0.830952380952381,0.11689824470837264,0.5625,0.976190476190476,0.7353741496598639,0.8958333333333334
0.5996309963099631,0.7691898401667017,0.775,0.13389540388904372,0.4763631005010315,0.976190476190476,0.6916666666666667,0.8687074829931972
0.6180811808118081,0.803199155082135,0.8416666666666666,0.12370636972169127,0.4660709660709661,0.976190476190476,0.7787397787397787,0.8720238095238094
0.6365313653136532,0.8004191112960474,0.8166666666666667,0.11556578883378255,0.48311598323539945,0.976190476190476,0.7607709750566893,0.8859649122807017
0.6549815498154982,0.7980896110639317,0.8329931972789115,0.11843688486339804,0.4827696628890791,0.976190476190476,0.7492063492063492,0.8888888888888888
0.6734317343173432,0.7980407807545359,0.8306878306878307,0.1322718044502007,0.4278785588309398,0.976190476190476,0.7590136054421768,0.8768115942028984
0.6918819188191881,0.8087704287211142,0.8239022881880024,0.09171008685177762,0.6287397787397787,0.976190476190476,0.739342403628118,0.8523809523809524
0.7103321033210332,0.7955009333783881,0.8218253968253968,0.10821572659770955,0.5685425685425686,0.976190476190476,0.7101449275362318,0.876984126984127
0.7287822878228782,0.793688923492616,0.8257142857142856,0.12443180781942181,0.3582706766917293,1.0,0.7405689548546691,0.8717948717948718
0.7472324723247232,0.7836954290962503,0.775,0.10879435077616117,0.5878167641325537,1.0,0.7405689548546691,0.8555555555555555
0.7656826568265682,0.7828544655158102,0.7893790849673202,0.1106847568377726,0.5274470899470899,0.976190476190476,0.7353741496598638,0.8708333333333333
0.7841328413284133,0.794965322925614,0.8121315192743764,0.08985416973183336,0.6240379990379991,0.976190476190476,0.7377551020408164,0.8631313131313131
0.8025830258302583,0.8054273573775093,0.8145408163265306,0.10079547331335151,0.5476629078452786,1.0,0.746067821067821,0.8734126984126984
0.8210332103321033,0.8028419923991352,0.7953308596165739,0.08899671944849513,0.6329365079365079,1.0,0.7611823361823361,0.8631313131313131
0.8394833948339483,0.8213194509079605,0.8178571428571428,0.08608545363662559,0.6717120181405896,1.0,0.7526785714285714,0.8773809523809524
0.8579335793357934,0.8069002297888851,0.8202614379084968,0.0853397180472989,0.649390589569161,1.0,0.7423076923076922,0.8680555555555556
0.8763837638376384,0.806356565847176,0.8016233766233766,0.08348310475161523,0.6227581941867656,1.0,0.7583333333333333,0.8634920634920634
0.8948339483394834,0.7946269484956916,0.8112044817927171,0.0988741761689846,0.5216579385377339,0.976190476190476,0.7381880024737167,0.8634920634920634
0.9132841328413284,0.8337374924365877,0.8477564102564101,0.08917833806530939,0.5940065681444991,1.0,0.8,0.8795918367346939
0.9317343173431735,0.8271402900894576,0.8204887218045114,0.10016997554256543,0.5414441093904554,1.0,0.7732142857142856,0.9004329004329005
0.9501845018450185,0.8412062672307908,0.8639455782312925,0.09057751888545587,0.6231931573118843,0.976190476190476,0.7836309523809524,0.8968253968253967
