precision,recall
0.0471976401179941,1.0
0.05249343832020997,1.0
0.06198509219301687,0.9875
0.07617661329451722,0.98125
0.09453652547575199,0.9625
0.11638591117917305,0.95
0.1436950146627566,0.91875
0.17326732673267325,0.875
0.21020092735703247,0.85
0.24334600760456274,0.8
0.2853828306264501,0.76875
0.30727762803234504,0.7125
0.34516129032258064,0.66875
0.3726235741444867,0.6125
0.4055299539170507,0.55
0.43915343915343913,0.51875
0.4642857142857143,0.4875
0.47619047619047616,0.4375
0.5038167938931297,0.4125
0.5225225225225225,0.3625
0.5294117647058824,0.3375
0.532608695652174,0.30625
0.5421686746987951,0.28125
0.5753424657534246,0.2625
0.6119402985074627,0.25625
0.625,0.25
0.6428571428571429,0.225
0.6530612244897959,0.2
0.6904761904761905,0.18125
0.717948717948718,0.175
0.7297297297297297,0.16875
0.7428571428571429,0.1625
0.8214285714285714,0.14375
0.7916666666666666,0.11875
0.8095238095238095,0.10625
0.7777777777777778,0.0875
0.7647058823529411,0.08125
0.75,0.075
0.7857142857142857,0.06875
0.8181818181818182,0.05625
0.8888888888888888,0.05
0.875,0.04375
0.8571428571428571,0.0375
0.8333333333333334,0.03125
1.0,0.03125
1.0,0.025
1.0,0.0125
1.0,0.00625
1.0,0.0
