labeled_ratio,mean,median,std,min,max,p25,p75
0.24907749077490776,0.5221904909754093,0.49610389610389605,0.14309057366621353,0.1980278787531843,0.810515873015873,0.44948945025164533,0.6023809523809525
0.26752767527675275,0.5225623671556661,0.5530794369029663,0.18155316580392772,0.16098035988588982,0.8626373626373626,0.41944801791499897,0.6078754578754579
0.2859778597785978,0.5359832448946467,0.507070707070707,0.1551340624597318,0.2012128509032534,0.8238095238095238,0.46123471246422065,0.6488455988455989
0.3044280442804428,0.5883510985885277,0.6219771779679613,0.18350327800309318,0.20509694647625681,0.892156862745098,0.4773328523328523,0.6874098124098124
0.32287822878228783,0.5543571559390538,0.5436507936507936,0.17382358696184128,0.2023533950617284,0.8680555555555556,0.43122687671559845,0.6662698412698412
0.3413284132841328,0.566663390273526,0.5517350928641251,0.15680813906352117,0.3146782027929569,1.0,0.44868326118326113,0.6626984126984126
0.35977859778597787,0.5178885967584577,0.4726412304052055,0.1544780868796257,0.3196428571428571,0.7827380952380952,0.3894070010449321,0.6613099637489881
0.37822878228782286,0.588180499690926,0.5614668856048166,0.15944404160768935,0.2729614067849362,0.9055555555555554,0.4909967571257894,0.7194444444444444
0.3966789667896679,0.5850959665305763,0.6069573283858998,0.16562557138699002,0.30103850050658565,1.0,0.4073268921095008,0.7103174603174602
0.4151291512915129,0.5515635159883768,0.5313852813852813,0.11148015055917736,0.33122914122914127,0.7719298245614035,0.4903133903133903,0.6486111111111111
0.43357933579335795,0.5693849721557626,0.5360544217687075,0.1700867388206357,0.26781913738435476,0.976190476190476,0.48277777777777775,0.6903988868274582
0.45202952029520294,0.5247807719493903,0.5160714285714286,0.1185326299922751,0.26711750103874793,0.7494047619047619,0.45470085470085464,0.6229260935143288
0.470479704797048,0.5885282167009388,0.5850340136054422,0.14082057118696772,0.29734299516908214,0.8214285714285714,0.4860914662894861,0.7210884353741496
0.488929889298893,0.6138533425880405,0.606013431013431,0.1869012362182786,0.19828069533951886,0.8734126984126983,0.4709116809116809,0.8070818070818071
0.507380073800738,0.5792816166333897,0.5433237637205346,0.14535227467473308,0.3035383761928384,0.9166666666666666,0.5015873015873016,0.6656926406926407
0.525830258302583,0.5426510188337486,0.5176282051282052,0.13653764210192498,0.25363521416152995,0.8499999999999999,0.46363061353573687,0.6425170068027211
0.544280442804428,0.5901058341177997,0.614983164983165,0.15566515875529374,0.31777286629607304,0.8486111111111112,0.49374822392725204,0.7083333333333333
0.5627306273062731,0.5724956486537053,0.5704365079365079,0.14186024874266107,0.30211789844142783,0.8680555555555556,0.4761963104281163,0.6447269303201507
0.5811808118081181,0.5574884919205937,0.5829931972789115,0.1469503128645721,0.16457145505956522,0.8134920634920635,0.43346405228758167,0.652891156462585
0.5996309963099631,0.6102209843731752,0.5983164983164982,0.12597785229866856,0.36228213507625273,0.915079365079365,0.5275443510737627,0.6722222222222222
0.6180811808118081,0.6117467162317635,0.6097647966069019,0.1308841933831791,0.33853238265002966,0.8118152524167561,0.494047619047619,0.7107142857142857
0.6365313653136532,0.5959307340469617,0.5665514797093745,0.13700726567512278,0.31327561327561326,0.8833333333333333,0.5101321092700404,0.6699319727891155
0.6549815498154982,0.6205219145276935,0.6111111111111112,0.15394387890491357,0.2509578544061303,1.0,0.5205346241060527,0.6973905723905723
0.6734317343173432,0.591053929698189,0.5613945578231292,0.15475500377551432,0.17838821063016402,0.8486111111111111,0.5048072562358277,0.7196095829636202
0.6918819188191881,0.5564848224485351,0.5759004884004885,0.14330654149647273,0.30738134414605,0.876984126984127,0.4382783882783883,0.6373222016079159
0.7103321033210332,0.6108330865094471,0.6394179894179894,0.11896352308600784,0.38478969860548806,0.7732142857142856,0.5257765830346475,0.7251683501683501
0.7287822878228782,0.6159792146311209,0.6313955885384457,0.12114029501999239,0.4265010351966874,0.8773809523809524,0.5239977413890458,0.6575881899151412
0.7472324723247232,0.6333438120103204,0.623015873015873,0.16235082419967445,0.3136141636141636,1.0,0.521957671957672,0.7625
0.7656826568265682,0.6335800610231466,0.6214203894616266,0.1406863289490396,0.3722020568663037,1.0,0.5082482993197279,0.7305555555555555
0.7841328413284133,0.6474910702507595,0.6756474519632414,0.13418563757972848,0.36004322400203403,0.9107142857142857,0.5490543735224587,0.7060457516339869
0.8025830258302583,0.6080338878310677,0.6132452981192478,0.17347452343491565,0.2170526606010477,0.9305555555555556,0.5157407407407407,0.7749999999999999
0.8210332103321033,0.6584880694102285,0.6141962047977085,0.13254717117103343,0.4565033327328409,0.8819444444444444,0.5621498599439776,0.7549603174603174
0.8394833948339483,0.6598075962786004,0.6666666666666666,0.1335035347698527,0.43452380952380953,0.9305555555555556,0.5587231968810916,0.7603603603603604
